2024-10-17,63,7,293.84
2024-10-17,118,1,107.08
2024-10-17,443,10,464.0
2024-10-17,743,4,75.03
2024-10-18,111,9,149.05
2024-10-18,245,8,299.88
2024-10-18,620,1,381.51
2024-10-18,770,6,228.28
2024-10-18,990,2,56.43
2024-10-20,595,4,64.11
2024-10-20,992,2,59.27
2024-10-21,108,10,377.65
2024-10-22,763,7,272.15
2024-10-22,807,5,222.28
2024-10-23,92,3,228.11
2024-10-23,370,7,430.52
2024-10-23,466,1,299.69
2024-10-23,616,9,490.41
2024-10-23,622,5,47.38
2024-10-23,912,3,344.58
2024-10-24,290,6,42.31
2024-10-25,55,6,462.41
2024-10-25,352,3,121.63
2024-10-25,792,6,402.64
2024-10-25,853,1,345.58
2024-10-26,111,2,439.92
2024-10-27,171,4,11.53
2024-10-28,366,2,162.78
2024-10-29,475,2,285.8
2024-10-29,870,4,204.26
2024-10-29,962,6,358.44
2024-10-30,120,1,391.31
2024-10-30,422,2,232.19
2024-10-30,589,9,455.21
2024-10-30,717,2,445.21
2024-10-30,757,8,164.45
2024-10-30,941,10,261.98
2024-10-31,199,2,451.05
2024-10-31,917,6,362.98
2024-10-31,925,8,136.8
2024-11-01,41,4,306.84
2024-11-01,325,5,468.55
2024-11-01,633,6,285.06
2024-11-01,687,5,219.48
2024-11-02,89,6,321.87
2024-11-02,170,1,310.93
2024-11-02,244,7,225.86
2024-11-02,344,2,320.27
2024-11-02,562,4,410.89
2024-11-02,576,9,163.3
2024-11-02,702,10,203.93
2024-11-03,106,3,431.35
2024-11-03,192,1,176.36
2024-11-03,204,8,327.6
2024-11-03,209,4,317.89
2024-11-03,261,5,12.57
2024-11-03,441,10,212.4
2024-11-03,495,4,85.29
2024-11-03,623,1,472.47
2024-11-03,655,2,113.58
2024-11-04,19,1,370.64
2024-11-04,219,1,258.82
2024-11-04,754,2,62.13
2024-11-05,414,6,226.36
2024-11-05,815,4,253.62
